content	x	y	w	h	
L	48	1634	16	74	
•	108	1672	34	36	
•	202	1674	32	34	
•	292	1684	4	24	
i	2604	1876	16	70	
v)	2664	1848	66	98	
..	2718	2360	44	10	
>	2884	2332	14	38	
I	3014	2306	22	64	
•	3256	2306	96	64	
>	3442	2320	14	50	
:'	3578	2308	56	62	
s	2382	2542	22	26	
1	2676	2536	8	32	
-	2800	2554	30	14	
-	2902	2550	8	18	
■	2932	2554	6	14	
r	2698	2572	32	34	
■	3234	2552	8	6	
i	3264	2516	24	46	
:'l	3388	2510	76	58	
'	3504	2490	10	78	
-	3538	2554	12	14	
i	3630	2508	16	60	
i	4756	2192	52	70	
'	4844	2194	4	68	
1	4934	2200	10	62	
'	4270	2514	10	20	
')	4330	2516	50	52	
'	4428	2524	4	44	
.	4524	2560	12	8	
.;	4582	2530	54	40	
,L.	5166	2514	138	62	
'	5412	2512	10	64	
I	5514	2486	26	90	
•	5594	2546	12	30	
'	5918	2500	22	76	
>	6098	2532	22	36	
f	6220	2546	28	36	
ft	7908	1304	38	40	
I	7964	1302	12	42	
II	7908	1334	68	66	
as	2	3284	164	74	
I	354	3170	122	222	
y	784	5134	54	94	
I	814	5940	36	106	
BUB	14	7872	222	62	
t	776	7360	54	208	
»	2	10610	22	32	
I	20	10926	60	168	
HHB	18	11068	304	66	
*	74	11152	34	26	
«	168	11154	24	24	
<*	118	11608	32	26	
®	210	11606	34	30	
•	72	11632	32	32	
•	164	11634	34	30	
•	256	11636	34	30	
ft	38	11662	20	30	
«:	118	11666	52	28	
m	210	11668	34	26	
■	280	11674	6	20	
«	302	11674	30	22	
•	2368	3118	8	16	
_	2424	3162	18	10	
.	2490	3152	6	20	
,	2556	3140	28	32	
i.	2634	3104	48	68	
"<	2910	3098	52	74	
\	3070	3108	38	64	
.	3160	3154	6	18	
-	2364	3318	30	14	
''	2462	3282	54	50	
'	2966	3302	8	30	
i	3250	3302	28	54	
■	3336	3308	12	48	
■	3412	3328	14	28	
4	2340	3422	16	18	
,	2368	3538	18	16	
.	2458	3544	10	10	
-:i	2526	3498	78	56	
:	3128	3496	14	58	
::>	3284	3496	52	62	
'	3426	3502	18	56	
'	3490	3496	14	62	
i	2942	3692	20	62	
»	3038	3694	20	60	
f	3178	3694	18	60	
■	3222	3730	2	24	
t	2670	3926	10	18	
j	2782	3938	8	10	
•....'	2908	3914	44	36	
•	2984	3938	6	12	
<	3030	3920	10	30	
'	3194	3934	4	16	
*..'	3292	3932	50	18	
r	3450	3938	16	16	
!■	2380	4112	12	22	
'	2656	4130	8	6	
.	2940	4142	4	4	
■*	3024	4120	24	26	
,	4480	3314	18	18	
.	6750	3354	6	4	
'	6792	3302	14	56	
1	6902	3308	28	50	
>	2398	4320	30	30	
	2452	4324	6	26	
-f	2484	4324	18	26	
.	2570	4346	2	4	
-	2646	4334	10	16	
'-»•	2824	4316	38	34	
•	2890	4336	6	14	
*	3542	4300	14	16	
:	3634	4304	16	44	
■<	3888	4098	48	34	
;	4048	4096	22	58	
.	4298	4146	8	8	
/	4428	4096	20	58	
:>)•	4506	4094	136	60	
,	4726	4142	18	20	
.	4810	4136	4	26	
»	4474	4250	12	34	
;	3808	4286	26	70	
;	4182	4314	8	42	
.	4298	4342	20	16	
<	4386	4302	18	56	
x;»	4638	4298	146	100	
'	3734	4478	8	6	
:	3558	4690	6	56	
■	3630	4692	14	54	
>	3688	4690	30	58	
•	3836	4698	14	50	
*	3912	4672	22	76	
>	4196	4688	40	60	
.	4358	4734	12	16	
>	4448	4694	20	56	
s.	4572	4690	62	62	
.>	2742	5278	72	60	
x;	2908	5278	58	64	
ST.	3208	4900	52	44	
•>	3610	4922	18	22	
>	3348	5280	26	62	
»;	3484	5284	56	60	
i	3574	5312	20	32	
*	3642	5288	24	56	
,	3768	5328	18	22	
f	4752	5042	20	36	
i;	4716	5108	60	38	
1	4126	5228	60	118	
I.	4356	5238	56	108	
r,':.'	4522	5240	210	106	
i	5016	5284	14	38	
v	5792	5280	60	62	
sf	5920	5270	62	74	
J	4448	5494	24	50	
;I	4530	5482	62	64	
')	4660	5482	66	64	
i	4824	5486	16	60	
.}	4880	5494	60	62	
"j'i	5026	5480	104	76	
i	7142	5480	10	40	
:	7174	5498	6	22	
#■'	7214	5476	36	44	
*	7294	5482	16	38	
gSfc	7328	5466	84	54	
i	2348	5824	46	106	
:	2588	5868	30	62	
'	2712	5876	14	54	
..	2748	5676	44	20	
'»	2846	5648	46	54	
.	3766	5636	12	10	
v	4680	5646	22	28	
•	3240	5674	8	8	
t	3278	5680	12	20	
>	3324	5676	16	24	
.	3372	5690	4	10	
l>.	3490	5678	62	28	
r-	3640	5678	36	28	
t	3810	5678	22	30	
r	3852	5678	24	30	
,	3896	5680	10	28	
■	4126	5686	4	22	
■	4192	5680	12	28	
»	4228	5682	10	26	
^	4340	5682	20	44	
-	4552	5684	6	42	
.	3240	5728	12	12	
i	3328	5720	18	28	
r	3526	5694	30	54	
■	3582	5718	8	30	
^	3634	5720	24	28	
-	3720	5730	12	18	
v	4338	5702	36	46	
j	4570	5706	24	42	
s	2718	5868	48	64	
T	2826	5918	28	40	
?:•:	2914	5874	148	84	
jf*	2774	6266	52	26	
•#.	2972	6274	38	22	
i	4828	5888	20	52	
r,	4952	5884	54	58	
>	3098	6310	4	14	
».	3132	6310	28	22	
■	3168	6318	2	14	
/«	3424	6312	46	22	
r	3828	6276	50	62	
'	3916	6278	10	60	
•	4050	6292	8	46	
	4342	6278	38	60	
i	4492	6280	16	58	
»	2348	6700	28	26	
w.*■..	2438	6674	166	52	
