content	x	y	w	h	
WHEN	1133	517	169	79	
THEY	1357	516	144	79	
ALL	1545	515	93	80	
COME	1685	514	168	80	
BACK	1878	513	148	80	
AGAIN	2078	512	154	80	
.	2252	512	23	80	
3	2476	576	11	40	
.	2488	576	11	40	
P	2512	575	11	40	
.	2529	575	11	40	
MORBIS	2551	575	99	40	
.	2656	575	11	40	
3	735	585	11	42	
.	748	585	11	42	
C	770	584	11	42	
.	787	584	11	42	
BUSHƏY	808	584	114	42	
.	925	584	11	42	
QUARTET	910	638	178	41	
.	1085	637	11	42	
sad	1159	883	50	35	
1	869	881	9	35	
.	879	881	9	35	
Oh	922	882	38	35	
,	969	882	9	35	
how	1017	882	66	35	
2	865	915	9	34	
.	879	915	9	34	
Some	904	915	99	34	
are	1030	914	53	34	
3	867	945	9	34	
.	881	945	9	34	
Oth	914	946	54	34	
-	996	946	9	34	
ers	1033	946	43	34	
on	1154	922	38	22	
to	1308	883	25	35	
part	1402	883	73	33	
with	1504	881	71	35	
loved	1622	881	84	34	
ones	1773	880	76	34	
,	1853	878	9	35	
Whom	1907	878	101	35	
the	1295	915	55	35	
o	1422	914	9	35	
-	1465	913	9	35	
cean	1511	913	68	35	
sail	1641	912	56	35	
-	1732	912	9	35	
ing	1785	912	49	34	
,	1840	911	9	35	
Some	1879	910	98	35	
in	2020	910	19	35	
for	1295	948	44	31	
•	1373	948	8	31	
ev	1414	948	34	30	
•	1485	947	8	31	
er	1528	947	28	31	
gone	1637	946	82	30	
,	1717	946	8	30	
On	1895	940	45	35	
that	2000	940	70	35	
du	2133	877	38	34	
-	2223	876	9	35	
ty	2275	876	32	34	
calls	2377	875	71	35	
a	2519	873	9	35	
.	2565	873	9	35	
way	2605	873	70	35	
,	2681	873	9	35	
dis	2124	909	45	34	
-	2214	908	9	35	
tant	2267	908	77	34	
lands	2369	907	92	35	
do	2498	906	38	34	
roam	2595	905	71	35	
;	2693	905	9	35	
ev	2135	939	38	35	
•	2221	939	9	35	
er	2288	938	26	35	
on	2390	938	38	35	
-	2455	938	9	35	
ward	2480	938	82	34	
track	2596	937	86	35	
,	2693	937	9	35	
gone	1145	947	79	34	
,	1224	947	9	34	
day	2618	1471	66	37	
;	2692	1475	11	35	
And	835	1480	72	31	
we	974	1480	46	30	
know	1051	1479	88	31	
that	1215	1478	71	31	
ere	1338	1478	49	31	
we	1449	1477	52	31	
Some	821	1510	99	31	
have	945	1510	84	30	
gone	1071	1509	80	31	
to	1230	1508	28	31	
seek	1324	1510	65	31	
their	1435	1509	78	31	
Where	820	1539	115	34	
the	965	1539	53	33	
tray	1073	1538	67	34	
-	1176	1538	9	34	
'	1218	1537	9	34	
ler	1226	1537	44	34	
,	1277	1537	9	34	
wea	1329	1540	62	31	
-	1425	1539	8	31	
ry	1462	1539	28	31	
see	1582	1477	48	31	
them	1706	1476	71	31	
,	1798	1476	8	31	
We	1853	1475	70	31	
will	1966	1475	70	31	
watch	2080	1474	97	31	
for	2266	1475	43	26	
many	2337	1474	102	27	
a	2510	1473	7	27	
for	1590	1509	40	31	
-	1664	1508	8	31	
tunes	1707	1508	93	31	
In	1873	1507	28	31	
dis	2116	1506	45	31	
-	2206	1506	8	31	
tant	2260	1506	71	30	
west	2355	1505	79	31	
-	2450	1505	8	31	
ern	2489	1505	49	30	
home	2602	1505	105	32	
;	2703	1508	9	29	
tray	1570	1539	71	32	
-	1677	1538	8	32	
'	1717	1538	8	32	
ler	1729	1538	41	32	
Goes	1844	1537	84	33	
andney	1988	1536	187	33	
-	2218	1535	9	34	
er	2272	1535	31	33	
-	2323	1534	9	34	
more	2345	1534	94	34	
comes	2457	1534	105	33	
back	2610	1533	70	34	
;	2698	1533	9	34	
a	2004	1513	8	20	
DUET	868	1813	101	34	
.	969	1813	9	34	
But	853	2022	58	29	
we	962	2023	48	28	
Oh	856	2052	45	28	
,	910	2053	7	27	
the	958	2053	55	27	
that	952	2085	74	21	
hope	1072	2022	79	30	
a	1259	2022	8	29	
-	1310	2023	8	29	
gain	1361	2023	67	29	
to	1473	2022	27	29	
meet	1574	2023	88	28	
them	1730	2023	64	29	
,	1817	2023	8	29	
This	1895	2023	66	29	
anx	1081	2054	66	28	
-	1184	2055	7	27	
ious	1227	2055	70	27	
wait	1367	2054	76	29	
-	1445	2054	8	29	
ing	1464	2054	50	29	
,	1520	2055	8	29	
long	1595	2055	71	29	
.	1697	2055	8	29	
ing	1742	2056	50	29	
,	1796	2056	8	29	
May	1875	2053	77	29	
it	2009	2052	22	28	
land	1088	2085	71	23	
of	1242	2087	39	21	
an	1371	2083	34	37	
·	1434	2082	10	37	
gel	1468	2082	53	37	
•	1563	2082	10	37	
cho	1602	2082	58	36	
•	1696	2081	10	37	
irs	1750	2081	37	37	
,	1791	2081	10	37	
Where	1843	2081	112	36	
the	1991	2080	53	37	
thought	2089	2017	142	35	
dis	2276	2018	44	34	
-	2357	2018	9	34	
pels	2398	2018	67	35	
the	2498	2018	59	34	
pain	2601	2019	70	34	
,	2682	2019	9	34	
not	2123	2052	59	29	
be	2270	2052	43	28	
all	2398	2053	46	29	
in	2507	2052	27	29	
vain	2608	2052	67	29	
,	2686	2052	8	29	
heav	2105	2079	83	37	
'	2194	2079	10	37	
n	2205	2079	10	37	
-	2251	2079	10	37	
ly	2284	2078	27	37	
hosts	2401	2078	93	35	
do	2509	2079	31	34	
reign	2600	2080	84	35	
,	2689	2081	9	34	
In	863	2087	28	21	
Copyright	1341	2309	161	42	
,	1502	2308	12	43	
1887	1529	2308	56	43	
,	1585	2308	12	43	
by	1605	2308	39	43	
A	1660	2307	12	43	
.	1682	2307	12	43	
J	1709	2307	12	43	
.	1726	2307	12	43	
SBOWALTER	1750	2307	196	42	
&	1973	2306	12	43	
CO	2010	2306	39	43	
.	2052	2306	12	43	
