content	x	y	w	h	
««-*	7650	6510	650	170	
a	8332	6602	92	80	
^	5512	6712	62	32	
J	7030	6730	64	48	
ir&rteifz	7124	6742	332	42	
Vfr~cn.t.te£to	7500	6730	492	64	
dur.	8042	6736	144	60	
inc	8236	6764	140	38	
■	8398	6784	8	18	
7eduta	3126	12262	314	92	
dlaltri	3476	12276	306	80	
avaTiti	3816	12314	338	48	
delpredetto	4194	12290	534	94	
Azrre	4746	12292	238	92	
diJVerzm	5022	12300	448	84	
deiti	5500	12300	208	84	
le	5734	12304	74	80	
Celonnaxce.	5840	12308	536	86	
A.	6456	12316	108	80	
Faneti	6592	12322	294	78	
epilastrelh'	6914	12326	566	100	
dipepemni,	7498	12330	542	112	
clt'eimrvo	8082	12346	456	96	
inixestitt	3134	12402	400	56	
di	3580	12384	80	78	
tnarmi,	3700	12412	350	54	
3	4120	12388	82	92	
Fuc&i	4222	12392	308	88	
ne'pi?a'rtr'ellt,	4568	12396	638	102	
of1erana	5232	12406	426	92	
impiomlati	5700	12410	530	100	
iperni	6260	12416	318	98	
che	6610	12432	158	82	
r'eaa^v-arto	6796	12458	518	56	
all	7358	12434	140	84	
omiameuti	7518	12458	528	68	
di	8070	12452	104	76	
Irorvza	8206	12452	352	82	
2Jzr^£ineirt	3302	12470	350	58	
jt-rcattetto	3678	12474	376	56	
dis-	4098	12478	126	54	
trie.	4270	12498	144	34	
'	4678	12484	26	48	
'	5790	12494	24	38	
*s	7330	12514	50	30	
