content	x	y	w	h	
15	540	296	79	31	
°	610	270	35	47	
N	643	258	35	47	
NORTH	3459	266	207	64	
SCALE	3653	350	222	67	
1	3400	449	25	87	
:	3436	449	25	87	
630,000	3454	449	287	86	
(	3799	448	26	87	
APPROX	3828	448	298	86	
)	4120	446	25	88	
PROCLUS	3075	556	348	76	
Y	3478	556	22	76	
-45	4234	452	102	18	
°	4332	413	35	45	
E	4363	400	35	45	
PROCLUS	4514	862	61	283	
PROCLUS	3443	808	344	74	
X	3842	799	26	82	
25	3898	924	73	78	
35	538	959	71	75	
30	2287	955	78	73	
SOMNI	1664	1008	285	126	
PAL	4477	1247	48	117	
SON	4476	1091	48	123	
PALUS	1368	1300	216	99	
PROCLUS	2412	1322	347	95	
M	2808	1322	27	95	
S.	4495	1627	65	60	
CRIS	4495	1543	65	123	
PROCLUS	3608	1565	337	65	
W	4012	1562	19	69	
PROCLUS	1907	1680	345	77	
R	2302	1679	22	78	
PROCLUS	3259	1894	341	74	
L	3648	1891	22	76	
-45	228	2112	105	22	
°	324	2075	35	48	
E	358	2063	35	48	
PROCLUS	2575	2131	337	74	
K	2971	2129	67	75	
NM	3660	2166	133	78	
40	3888	2267	91	75	
TARGET	2460	2540	145	37	
POINT	2634	2538	124	38	
PROCLUS	2927	2878	336	65	
LAT	794	2815	152	86	
=	978	2813	26	87	
+	1067	2812	26	87	
15.242	1133	2810	253	85	
°	1386	2807	26	87	
LONG	793	2935	259	94	
/	1094	2932	29	96	
2	1135	2932	29	96	
=	1202	2930	29	97	
+	1291	2929	29	97	
23.182	1360	2929	242	95	
°	1607	2926	28	96	
ALT	800	3045	150	81	
=	975	3045	23	81	
000.00	1041	3045	240	81	
20	3947	3503	75	80	
PROCLUS	2863	4104	346	81	
S	3266	4099	25	85	
PROCLUS	2410	4488	344	65	
U	2806	4482	21	71	
GLAISHER	630	4711	358	68	
N	1051	4704	22	74	
PROCLUS	1718	4731	333	86	
V	2109	4731	84	86	
O	4015	4744	23	79	
25	4096	4896	85	77	
35	554	4946	82	72	
30	2321	4907	98	88	
PROCLUS	2894	4973	341	78	
P	3290	4970	24	81	
PROCLUS	3742	5244	344	68	
JULY	3701	5345	127	63	
26	3877	5344	62	63	
,	3947	5344	18	63	
1971	4002	5344	142	63	
PRINTED	3772	5416	147	40	
6-29-71	3952	5416	142	40	
GLAISHER	778	5416	364	69	
M	1200	5416	19	69	
GLAISHERL	1320	5503	474	71	
15	2813	5660	73	32	
°	2881	5630	39	47	
N	2909	5617	39	47	
