content	x	y	w	h	
74	485	126	60	65	
Cap.7	611	126	119	65	
.	740	126	18	65	
Delli	759	126	117	65	
Tempi	893	126	141	65	
,	1043	126	18	65	
conſeruauano	437	180	337	62	
perpetuamente	791	183	354	62	
il	441	240	28	52	
fuoco	487	241	131	52	
dentro	644	242	148	53	
il	819	243	19	52	
di	856	243	48	53	
loro	918	244	84	52	
Colle	1036	245	122	53	
.	1167	246	14	52	
gio	442	299	69	62	
,	527	300	16	61	
doue	560	301	117	62	
non	688	302	94	62	
poteuano	804	304	214	63	
cntra	1052	307	123	62	
re	444	357	46	63	
gli	508	357	63	63	
huomini	575	357	218	63	
(	810	357	18	63	
hò	838	357	58	63	
veduto	915	357	155	63	
vn	1094	357	58	63	
,	1162	357	18	63	
Buſto	438	417	127	52	
divna	593	418	145	51	
Veſtale	754	418	157	52	
nel	942	419	88	52	
Palaz	1043	420	134	51	
zo	437	472	54	59	
Farneſe	515	473	175	59	
,	704	474	17	59	
con	745	474	76	59	
vn	845	474	54	60	
panno	925	475	144	60	
lino	1089	476	86	59	
ftrettoſi	445	531	184	55	
bene	636	532	120	55	
,	758	533	15	54	
&	796	533	15	54	
inuolto	847	533	164	55	
al	1037	534	40	55	
col	1089	535	85	54	
.	1165	535	15	54	
lo	446	586	33	60	
fino	510	587	87	61	
al	615	588	44	60	
mento	666	589	156	61	
,	842	591	16	60	
&	879	591	16	60	
alle	932	592	71	60	
ſpalle	1026	593	118	61	
,	1159	594	16	60	
più	439	646	62	63	
rigoroſo	541	646	195	63	
,	757	646	18	63	
che	789	646	89	63	
delle	881	646	120	63	
noſtre	1009	646	135	63	
Monache	436	706	238	57	
)	687	706	16	57	
ſe	728	706	33	57	
bene	774	706	120	57	
detto	904	706	114	57	
fuoco	1053	706	121	57	
ad	444	763	45	61	
ogni	509	763	118	62	
tanto	638	764	116	61	
tempo	772	764	153	62	
ſi	963	765	23	61	
rinona	1016	765	159	62	
ua	438	825	57	61	
,	510	824	18	61	
con	537	824	88	60	
qualche	649	823	187	59	
ſimilitudine	852	821	291	59	
al	1149	818	35	61	
rinouarſi	443	877	216	63	
da	693	880	44	61	
noi	755	881	85	61	
nella	853	883	111	61	
Paſqua	995	884	159	62	
;	1164	886	16	60	
dette	442	938	110	50	
Sacerdoteſſe	604	939	288	51	
doueua	942	942	169	50	
no	1122	943	54	49	
conſeruare	443	994	253	61	
la	715	996	33	59	
Verginità	774	996	222	60	
fino	1027	998	86	59	
a	1152	999	17	59	
’	1169	999	17	59	
trenta	441	1052	136	60	
anni	593	1054	113	60	
;	710	1055	16	59	
poi	755	1056	83	59	
poteuano	845	1057	221	61	
ma	1083	1059	87	60	
ritarſi	440	1113	133	52	
;	592	1115	13	51	
erano	635	1115	134	52	
in	793	1117	36	51	
gran	859	1128	95	49	
ſtima	983	1117	123	47	
,	1114	1116	13	48	
&	1148	1115	13	48	
alimentauanſi	438	1170	342	65	
à	796	1170	18	65	
ſpeſe	830	1170	105	65	
del	951	1170	73	65	
Publi	1043	1170	134	65	
Co	436	1238	58	51	
;	510	1237	15	52	
erano	551	1237	129	51	
in	707	1235	29	52	
numero	759	1234	187	51	
di	983	1232	50	52	
ſette	1060	1231	98	51	
,	1168	1230	15	52	
&	450	1292	16	58	
vna	500	1292	83	57	
Superiore	600	1291	233	57	
di	848	1290	52	58	
tutte	912	1290	104	57	
;	1035	1289	16	58	
dura	1060	1289	114	57	
rono	440	1352	114	49	
fino	593	1348	83	49	
al	708	1344	50	50	
tempo	774	1350	152	56	
di	947	1348	47	50	
Teodo	1015	1348	160	50	
fio	439	1396	53	64	
;	514	1397	17	63	
ſe	553	1397	35	64	
erano	605	1398	122	64	
conuinte	749	1400	210	65	
di	981	1402	44	63	
pecca	1035	1403	135	64	
to	442	1465	34	60	
contro	532	1465	147	60	
la	717	1465	33	60	
Verginità	776	1465	218	60	
,	1015	1465	17	60	
crano	1056	1465	119	60	
in	439	1524	37	60	
pena	496	1523	115	60	
ſepolte	633	1521	161	60	
yiue	806	1519	111	60	
in	923	1518	36	61	
vn	980	1517	59	61	
Cam	1058	1516	89	60	
.	1170	1515	18	61	
ро	438	1596	54	45	
detto	517	1583	112	48	
per	653	1594	72	46	
ciò	751	1582	57	50	
Scelerato	836	1582	212	49	
fuo	1088	1580	71	50	
.	1166	1580	14	50	
ri	437	1638	40	57	
di	498	1638	52	57	
Porta	558	1638	128	57	
Collina	720	1638	187	57	
;	918	1638	16	57	
ycftiuano	955	1638	223	57	
di	436	1698	47	51	
bianco	496	1698	159	51	
&	684	1698	14	51	
c	731	1698	14	51	
.	752	1698	14	51	
Non	1013	1699	110	46	
