content	x	y	w	h	
10	250	588	21	19	
.	278	588	5	19	
Lib	255	608	27	28	
.	292	611	5	27	
2	313	613	5	27	
.	327	614	5	27	
decs	252	635	57	40	
:	317	646	3	32	
440	368	91	70	45	
DE	568	87	104	46	
VRBE	710	89	196	47	
ROM	941	92	163	47	
A	1147	95	11	44	
Templa	830	139	101	43	
FORTVNÆ	949	141	190	44	
quam	1163	143	58	43	
plurima	1249	144	115	44	
,	1371	146	10	42	
de	791	174	28	39	
quibus	835	175	94	40	
Plutarchus	935	176	148	41	
in	1093	179	20	39	
quæft	1127	179	73	40	
.	1200	180	10	39	
Rom.quxſt	1212	180	157	41	
.	1372	182	10	39	
74.	795	215	44	38	
&	839	215	10	38	
lib.de	876	215	78	39	
Fortitudine	961	216	158	38	
Roman	1126	216	107	39	
.	1237	217	10	38	
Inter	1257	217	63	38	
cæ	1334	217	42	38	
tera	795	249	55	39	
VIRILIS	857	250	196	40	
Fortune	1076	251	116	40	
Templum	1202	252	126	40	
ab	1345	254	29	39	
Anco	801	283	60	40	
Martio	878	284	95	40	
Quarto	989	285	92	40	
Rege	1097	287	62	39	
est	1172	288	39	39	
ædificatum	1213	288	140	41	
.	1367	290	11	39	
Plutarchus	797	323	154	34	
.	957	323	9	34	
MVLIEBRIS	978	323	263	34	
Fortunæ	1259	323	114	34	
(	801	354	11	41	
idem	819	354	57	42	
ait	903	355	29	42	
)	944	356	11	41	
Romani	966	356	112	42	
fecerunt	1083	358	112	42	
,	1196	359	11	41	
quo	1212	359	46	42	
tempore	1272	360	108	42	
Marcium	799	391	125	42	
Coriolanti	951	393	136	42	
Volſcos	1095	394	98	42	
aduerſus	1203	396	118	42	
Vr	1326	397	49	41	
bem	797	428	43	38	
adducentem	863	429	148	39	
mulierum	1030	430	128	39	
opera	1174	431	71	38	
auertút	1257	431	105	39	
.	1367	432	10	38	
Templum	253	466	98	31	
Templum	803	465	123	39	
EQVESTRIS	956	465	218	39	
Fortunæ	1197	465	109	39	
vo	1333	465	44	39	
Equeſtris	245	497	104	31	
uit	798	499	42	42	
Q.	858	499	31	42	
Fuluius	897	499	99	43	
Proprætor	1013	500	143	42	
in	1166	501	23	42	
pugna	1202	501	83	42	
Celti	1306	501	72	42	
Fortuna	248	523	94	28	
Dec.q.lib	250	552	101	31	
.	357	552	8	31	
berorum	796	536	105	43	
,	915	536	12	43	
locandamque	929	536	177	43	
curauit	1117	536	102	43	
Conſul	1229	536	93	43	
,	1324	536	12	43	
te	1343	536	33	43	
ſte	380	572	29	40	
Liuio	427	572	62	40	
.	510	572	11	40	
Idem	533	572	56	40	
Cenfor	613	572	87	40	
annos	714	572	76	40	
fex	806	572	40	40	
postquam	857	572	124	40	
vouerat	1011	572	113	40	
,	1129	572	11	40	
eodem	1152	572	83	40	
au	1253	572	36	40	
&	1297	572	11	40	
ore	1320	572	40	40	
dedicauit	379	609	123	39	
.	508	609	11	39	
Vitruuius	537	609	140	39	
de	681	609	36	39	
fyſtylo	729	609	85	39	
,	820	609	11	39	
in	837	609	21	39	
quo	875	609	50	39	
columnas	939	609	133	39	
duarum	1077	609	100	39	
fpatium	1197	609	95	39	
diui	1319	609	60	39	
Lib.3.c.2	251	667	101	35	
.	358	670	7	32	
dit	378	647	42	42	
,	423	647	11	42	
præcepta	445	646	123	42	
tradens	579	645	101	42	
:	685	645	11	42	
quemadmodum	709	644	194	41	
,	917	643	11	42	
inquit	931	643	83	41	
,	1012	642	11	42	
est	1028	642	42	42	
