content	x	y	w	h	
EVA	157	3286	40	87	
-	154	3174	43	13	
2	154	3144	43	13	
TWO	152	3080	41	94	
MAN	149	2951	41	106	
WALKING	207	3334	57	235	
TRAVERSE	207	3040	57	268	
EVA	154	2416	49	87	
-	156	2307	48	12	
1	156	2267	48	12	
TWO	157	2203	49	89	
MAN	159	2073	49	94	
WALKING	219	2460	60	236	
TRAVERSE	223	2163	60	260	
ONE	147	1604	57	96	
-	147	1488	57	16	
MAN	147	1475	57	98	
EVA	148	1326	57	98	
1	148	1176	57	16	
(	213	1558	69	20	
MIN	213	1548	69	109	
TIME	213	1397	69	139	
)	213	1250	69	20	
EVA	157	767	60	100	
-	159	653	59	16	
3	159	617	59	16	
TWO	160	546	60	83	
MAN	162	419	60	100	
WALKING	231	806	58	234	
TRAVERSE	235	516	57	264	
Mount	412	3071	66	178	
70mm	416	2851	64	124	
cam	418	2672	64	80	
on	420	2529	64	44	
EMU	422	2420	64	89	
0	421	1862	63	16	
+	421	1824	63	16	
30	422	1790	65	56	
Mount	425	1691	68	171	
70mm	430	1476	67	120	
cam	435	1297	64	77	
on	438	1156	65	56	
EMU	441	1052	66	96	
Get	588	3074	72	101	
traverse	590	2927	75	280	
maps	595	2620	72	146	
from	598	2421	72	109	
ETB	600	2250	72	91	
Orient	597	1697	71	215	
TV	600	1442	69	62	
in	601	1328	70	50	
traverse	602	1235	72	281	
direction	606	913	72	300	
Depart	769	3070	70	213	
on	770	2826	69	63	
geology	771	2714	70	239	
traverse	772	2424	70	271	
Depart	783	1694	74	208	
on	787	1439	71	52	
geology	788	1334	74	237	
traverse	792	1053	74	273	
NOTE	1201	2790	70	132	
:	1203	2646	69	19	
The	1204	2543	70	98	
geology	1205	2396	72	228	
traverse	1208	2126	72	272	
&	1212	1806	69	19	
task	1212	1740	70	122	
information	1214	1563	73	367	
for	1219	1143	69	87	
the	1220	1000	70	88	
EVA	1222	872	69	96	
-	1223	763	69	19	
3	1223	728	69	19	
Walking	1269	2798	71	250	
Traverse	1272	2508	72	272	
is	1276	2194	69	62	
contained	1277	2086	72	304	
in	1280	1736	70	50	
Section	1282	1631	71	227	
4.3	1284	1363	70	97	
,	1286	1251	69	19	
Table	1286	1186	71	165	
4.3-3	1289	976	70	168	
of	1291	768	69	75	
the	1325	2781	82	92	
Lunar	1327	2655	83	170	
Surface	1331	2437	84	237	
Procedures	1335	2159	85	338	
Document	1340	1773	85	275	
,	1345	1494	81	22	
Final	1346	1421	83	169	
Edition	1349	1218	84	232	
(	1353	928	81	22	
7/9/71	1353	909	85	214	
)	1356	698	81	22	
.	1357	658	81	22	
0	2261	1890	57	16	
+	2261	1850	57	16	
40	2261	1820	57	54	
77	2382	1916	58	68	
DATE	2444	2646	55	136	
7/13/71	2435	2387	66	242	
17	2520	1892	62	57	
