content	x	y	w	h	
CHRISTIAN	1355	430	396	63	
SOLDIER.	1789	434	337	64	
C.	2199	440	63	52	
M.	2301	442	83	53	
“Watch	1164	518	142	31	
ye,	1318	527	49	28	
stand	1380	522	99	27	
fast	1488	520	68	30	
in	1563	522	37	28	
the	1610	524	60	26	
faith,	1679	522	94	36	
quit	1789	524	70	35	
you	1869	533	66	28	
like	1946	525	70	30	
men,	2026	534	87	28	
be	2126	528	43	27	
strong.”—1	2178	529	201	37	
Cor.	2390	532	80	29	
16:	2484	533	49	29	
13.	2551	534	46	29	
57	3487	470	75	52	
Isaac	265	583	121	39	
WaTTS,	413	584	154	44	
1709.	595	585	98	36	
Key	742	587	85	44	
of	850	585	41	39	
G	913	588	36	33	
Major.	971	583	134	48	
Alto	1157	587	88	34	
by	1267	587	49	44	
S.	1342	589	38	34	
M.	1401	591	51	33	
Denson,	1474	591	184	42	
1911.	1679	593	96	35	
F.	3139	610	40	35	
Price	3205	613	128	36	
1832	3373	612	86	38	
12	2395	644	174	37	
E	348	833	85	121	
i.	432	877	27	25	
J	815	845	25	60	
.	865	891	6	11	
a	975	857	21	25	
sol	1088	848	52	35	
-	1157	867	14	6	
dier	1188	848	73	36	
of	1337	850	37	34	
the	1475	851	62	37	
cross,	1598	861	113	35	
A	1739	853	29	36	
fol	1846	854	47	36	
-	1928	874	11	6	
low’r	1979	854	104	40	
of	2121	858	37	35	
the	2240	859	62	37	
Lamb?	2344	859	129	40	
M	2835	891	30	21	
,	2873	903	8	10	
.	2921	893	7	7	
,	2997	891	9	21	
.	3149	894	6	11	
,	3471	898	9	10	
And	532	889	82	37	
shall	792	886	94	45	
1	980	890	11	36	
fear	1081	891	76	37	
to	1203	895	37	34	
own	1313	903	82	27	
His	1460	895	66	36	
cause,	1589	904	122	37	
Or	1730	896	57	38	
blush	1826	898	108	38	
to	1995	904	36	32	
speak	2094	902	117	45	
His	2235	903	67	37	
name?	2484	907	122	39	
Must	2831	892	102	36	
be	3148	896	43	34	
car	3259	905	59	26	
-	3353	915	16	8	
ned	3408	899	73	37	
2.	421	1408	32	25	
A	527	1377	30	34	
re	560	1387	36	25	
there	790	1373	101	43	
no	962	1389	45	26	
foes	1076	1379	78	36	
for	1200	1380	56	35	
me	1333	1391	55	26	
to	1478	1385	38	34	
face?	1606	1383	94	37	
Must	1725	1383	101	40	
I	1874	1386	12	35	
not	1993	1390	63	34	
stem	2102	1391	93	37	
the	2242	1392	62	36	
flood?	2334	1392	112	38	
ls	527	1425	33	30	
this	784	1424	74	34	
vile	950	1422	71	38	
world	1068	1425	111	35	
a	1219	1436	21	24	
friend	1301	1425	115	37	
to	1478	1430	37	33	
grace,	1592	1437	117	36	
To	1738	1430	52	36	
help	1838	1430	82	45	
me	1990	1442	55	25	
on	2114	1443	46	27	
to	2244	1438	37	34	
God?	2501	1437	100	41	
Sure	2826	1420	89	38	
I	2995	1423	10	35	
must	3099	1426	98	37	
fight	3243	1426	93	47	
if	3421	1429	25	36	
the	470	1963	62	35	
skies	611	1963	99	37	
On	729	1962	63	38	
flow	840	1965	85	37	
-	958	1984	13	7	
’ry	1006	1964	55	46	
beds	1122	1967	87	36	
of	1250	1968	37	35	
ease,	1356	1979	95	31	
While	1546	1969	122	40	
oth	1797	1973	62	36	
-	1908	1993	12	6	
ers	1967	1985	56	27	
fought	2063	1974	132	50	
to	2222	1980	37	34	
win	2317	1980	73	37	
the	2482	1982	61	37	
prize,	2590	1984	108	46	
And	2741	1985	82	37	
sailed	2840	1986	112	38	
through	2970	1987	158	49	
blood-y	3148	1988	147	50	
seas?	3357	1995	99	36	
I	340	2458	13	36	
would	444	2460	121	37	
reign;	597	2461	112	45	
In	732	2462	38	34	
-	788	2481	12	6	
crease	817	2472	121	28	
my	1001	2473	63	35	
cour-age,	1124	2473	197	38	
Lord,	1348	2465	108	46	
I’ll	1536	2468	52	35	
bear	1784	2470	85	38	
the	1943	2472	63	37	
toil,	2066	2474	75	46	
en	2190	2487	44	25	
-	2260	2496	11	6	
dure	2296	2478	86	37	
the	2472	2480	62	37	
pain,	2581	2481	98	46	
Sup	2698	2481	75	46	
-	2790	2504	14	5	
port	2822	2487	79	40	
-	2933	2505	11	6	
ed	2992	2487	43	35	
by	3134	2488	50	45	
Thy	3209	2488	85	47	
word.	3340	2493	111	38	
The	250	2727	79	42	
hymn	345	2730	115	45	
in	479	2731	35	36	
the	531	2732	64	36	
above	611	2731	118	38	
tune	743	2735	89	35	
was	848	2743	78	28	
first	951	2734	80	38	
entitled	1046	2734	149	40	
“	1214	2736	25	18	
Holy	1256	2736	96	45	
