content	x	y	w	h	
Petrus	1180	6857	145	65	
S	1339	6857	18	65	
anctis	1370	6855	148	65	
Bartolus	1559	6855	216	65	
delict	1794	6855	143	64	
Sculp	1958	6854	118	65	
,	2093	6854	18	65	
VIA	2500	6847	192	105	
TRAIANA	2762	6848	516	108	
In	3999	6834	41	76	
Arcu	4065	6836	88	76	
Conſtantini	4196	6836	245	79	
VIA	1020	7007	130	110	
TRAIANA	1231	7003	396	108	
QVA	1706	6998	164	110	
APPIAM	1924	6994	334	109	
BENEVENTO	2324	6989	540	107	
BRVNDVSIVM	2931	6982	554	105	
TRAIAN	3575	6973	307	109	
PERDVXIT	3986	6968	468	107	
CVM	4489	6961	148	112	
AR	4714	6959	106	110	
:	4836	6957	33	113	
CV	1029	7132	97	101	
TRIVMPHALI	1191	7128	526	92	
A	1742	7116	32	103	
SPOR	1815	7114	270	97	
BENEVENTI	2132	7107	498	94	
ERECTOMVLIER	2686	7095	627	90	
ROTAE	3362	7081	215	99	
INCUMBENS	3612	7075	385	96	
EST	4023	7066	122	102	
GENI'VIÆ	4143	7065	285	96	
CVRRIB'PVIAL	4477	7058	407	94	
lo	3232	7168	43	76	
-	3268	7167	23	77	
Iacobus	3295	7167	172	73	
de	3481	7163	58	77	
Rubeis	3552	7161	154	76	
Formis	3729	7158	144	75	
Romee	3893	7156	161	74	
ad	4083	7153	58	75	
Templu	4169	7151	163	74	
Pacis	4375	7147	123	74	
cī	4530	7144	43	77	
Pri	4612	7142	79	75	
-	4693	7140	23	77	
S	4718	7140	23	77	
-	4741	7140	22	77	
Port	4780	7139	91	77	
De	1177	7244	76	83	
vijs	1277	7242	75	83	
omuil'in	1384	7242	212	81	
Italia	1641	7241	117	80	
a	1798	7239	23	82	
Traiano	1868	7237	203	82	
refectis	2088	7235	193	81	
uide	2312	7234	111	82	
Galenii	2452	7234	196	80	
lib.9	2662	7232	113	81	
.	2769	7230	23	83	
de	2790	7230	76	82	
nietliodo	2878	7228	221	83	
medendi	3115	7227	228	80	
29	4795	7227	89	94	
