content	x	y	w	h	
54	834	330	57	53	
YAYASPaya	1113	448	201	37	
D03	753	475	163	67	
DOCCIDOS	677	533	858	74	
call	1739	547	148	63	
01:00	1914	549	387	67	
E	1188	706	20	73	
Ꮮ	1277	708	20	73	
0	1373	709	20	73	
Ꮹ	1477	710	20	73	
Ꮇ	1809	715	20	73	
FERDINANDI	746	845	705	91	
MARIÆ	1450	857	348	86	
Natalia	1858	865	243	83	
diù	2135	870	89	80	
con	2255	872	143	82	
cupita	831	938	190	96	
ad	1057	942	65	94	
Populorum	1148	944	354	100	
quietem	1565	951	225	98	
,	1829	956	25	93	
Motusque	1875	956	348	100	
,	2243	963	25	93	
qui	2297	964	117	96	
imminebant	835	1023	404	88	
armorum	1273	1030	287	87	
coërcendos	1644	1037	365	88	
:	2064	1044	22	81	
tandem	2156	1046	216	85	
MAXIMILIANUS	814	1102	832	106	
Utriuſque	1683	1121	339	96	
Bavariæ	2038	1128	256	94	
,	2317	1134	24	90	
&	2344	1135	24	90	
Superioris	819	1185	335	94	
Palatinatus	1174	1193	361	95	
Dux	1563	1201	145	91	
,	1715	1205	23	88	
S.R.I	1739	1205	169	91	
.	1907	1209	23	88	
Archidapifer	1935	1210	429	97	
,	2375	1219	23	88	
&	835	1275	22	85	
Elector	907	1276	238	90	
,	1144	1281	22	85	
&	1170	1281	22	85	
c	1230	1282	22	85	
.	1256	1283	22	85	
ſui	1309	1284	94	87	
ævi	1419	1286	119	88	
Salomon	1551	1289	279	90	
jam	1871	1295	84	87	
ſenio	2005	1297	149	88	
confe	2192	1301	195	89	
ctus	832	1361	121	81	
ex	961	1363	72	81	
MARIA	1056	1364	348	86	
-	1446	1372	22	79	
ANNA	1496	1373	289	83	
Auſtriaca	1827	1379	318	85	
FER	2165	1385	223	83	
DINANDI	817	1438	480	105	
II	1327	1453	64	93	
.	1395	1455	23	92	
Imperatoris	1457	1457	382	102	
Filia	1886	1469	133	94	
annuente	2082	1474	299	100	
-Deo	705	1523	247	95	
publicis	982	1531	258	95	
Populorum	1266	1539	338	96	
votis	1662	1550	159	91	
communi	1849	1555	330	96	
prodi	2178	1564	202	92	
dit	821	1618	83	74	
lætitiæ.sm	920	1619	333	77	
2015	1947	1643	98	60	
USD	2277	1648	74	60	
thote	2080	1715	235	89	
EMBLEMA	1029	1783	1024	87	
.	2000	1792	22	79	
on	2179	1793	72	80	
momolo	1919	1872	240	83	
Adamas	729	1927	266	85	
aureo	1007	1933	172	83	
inſerendus	1206	1937	344	88	
anulo	1559	1945	188	84	
.	1756	1950	21	79	
Adſtruunt	1887	1954	351	84	
Ple	2248	1965	123	76	
rique	793	2008	171	100	
cum	985	2013	119	98	
Plinio	1165	2017	177	99	
Adamantem	1402	2023	366	104	
Lapillorum	1834	2033	352	104	
pre	2241	2043	120	97	
tiofiflimum	809	2095	348	104	
omnibus	1225	2108	298	103	
ſuis	1554	2118	98	96	
non	1679	2122	112	97	
perfici	1847	2128	203	99	
numeris	2078	2135	259	101	
,	2346	2144	24	94	
nifi	798	2185	112	88	
poft	930	2187	130	89	
longas	1073	2190	211	91	
annorum	1309	2194	279	93	
ſeries	1650	2200	158	90	
.	1815	2203	23	87	
Confonat	1883	2205	325	93	
vul	2222	2211	135	90	
gatum	805	2269	179	94	
Adagium	1029	2273	280	96	
Pretioſa	1374	2279	219	95	
tarde	1610	2284	138	93	
maturefcunt	1767	2287	325	96	
.	2095	2293	24	91	
Sym	2185	2294	176	95	
bolum	790	2355	197	83	
fanè	1056	2361	131	82	
FERDINANDI	1229	2364	715	97	
MARIÆ	1982	2382	344	88	
Principum	810	2447	269	102	
Maximi	1111	2453	251	101	
diù	1373	2457	94	98	
concupiti	1504	2460	301	102	
,	1815	2465	26	98	
&	1845	2466	26	98	
ſerò	1918	2467	110	100	
dati	2048	2470	121	99	
.	2175	2472	26	98	
Epigraphe	1330	2611	397	135	
.	1716	2620	33	126	
Poft	1127	2795	153	125	
tempora	1323	2798	291	127	
multa	1649	2803	213	126	
.	1874	2806	34	124	
MA	2057	3018	173	79	
